"Analysis conducted in collaboration with Microsoft Healthcare NeXT researchers: William Weeks, Nancy Morden, Grace Huynh, James Weinstein, Jonathan Larson, Bryan Tower and Care Journey analysts: Stacey Cao and Zach Bredl",,,,,
Hospital Servicing Area,HSA Name,HRR ID,HRR Name,Total Census pop,% Pop > 65 With 2+
5219,CA- SANTA BARBARA,86,CA- SANTA BARBARA,212619,0.038979648
5221,CA- SANTA CRUZ,87,CA- SANTA CRUZ,190192,0.031129535
5222,CA- SANTA MARIA,86,CA- SANTA BARBARA,169660,0.043138087
5223,CA- SANTA MONICA,56,CA- LOS ANGELES,311330,0.050160448
5224,CA- SANTA PAULA,96,CA- VENTURA,53771,0.039124687
5225,CA- SANTA ROSA,89,CA- SANTA ROSA,320861,0.042876206
5226,CA- SEBASTOPOL,89,CA- SANTA ROSA,35130,0.047261342
5227,CA- SELMA,43,CA- FRESNO,47494,0.047499673
5229,CA- SIMI VALLEY,96,CA- VENTURA,129220,0.052340928
5230,CA- SOLVANG,86,CA- SANTA BARBARA,19650,0.062507513
5231,CA- SONOMA,89,CA- SANTA ROSA,40791,0.051777209
5232,CA- SONORA,58,CA- MODESTO,60129,0.061684998
5233,CA- SOUTH EL MONTE,56,CA- LOS ANGELES,44989,0.06564839
5234,CA- SOUTH LAGUNA,23,CA- ORANGE CO.,117968,0.052534424
5235,CA- SOUTH LAKE TAHOE,77,CA- SACRAMENTO,35283,0.034862456
5236,CA- SOUTH SAN FRANCISCO,85,CA- SAN MATEO CO.,72065,0.050591195
5237,CA- STANFORD,85,CA- SAN MATEO CO.,168499,0.029783706
5239,CA- STOCKTON,91,CA- STOCKTON,380934,0.046613977
5241,CA- SUSANVILLE,280,NV- RENO,25499,0.034893365
5244,CA- TARZANA,56,CA- LOS ANGELES,61234,0.08007227
5246,CA- TEMPLETON,83,CA- SAN LUIS OBISPO,95600,0.043740866
5247,CA- THOUSAND OAKS,96,CA- VENTURA,224595,0.054902202
5248,CA- TORRANCE,56,CA- LOS ANGELES,438215,0.052331156
5249,CA- TRACY,91,CA- STOCKTON,115338,0.036884413
5250,CA- TRUCKEE,280,NV- RENO,28510,0.021977873
5251,CA- TULARE,25,CA- BAKERSFIELD,83486,0.037515145
5252,CA- TURLOCK,58,CA- MODESTO,110519,0.050818277
5253,CA- UKIAH,62,CA- NAPA,44951,0.036636489
5254,CA- UPLAND,79,CA- SAN BERNARDINO,428417,0.043073948
5255,CA- VACAVILLE,33,CA- CONTRA COSTA CO.,104337,0.043693565
5256,CA- VALENCIA,56,CA- LOS ANGELES,288093,0.036984896
5257,CA- VALLEJO,81,CA- SAN FRANCISCO,172511,0.049196199
5258,CA- VAN NUYS,56,CA- LOS ANGELES,267816,0.050154344
5259,CA- VENTURA,96,CA- VENTURA,122951,0.04684184
5260,CA- VICTORVILLE,79,CA- SAN BERNARDINO,301948,0.048000263
5261,CA- VISALIA,25,CA- BAKERSFIELD,209964,0.042275671
5262,CA- WALNUT CREEK,33,CA- CONTRA COSTA CO.,277493,0.051994516
5263,CA- WATSONVILLE,87,CA- SANTA CRUZ,98674,0.034250078
5264,CA- WEAVERVILLE,73,CA- REDDING,4698,0.056079483
5265,CA- WEST COVINA,56,CA- LOS ANGELES,315301,0.059253772
5270,CA- WHITTIER,56,CA- LOS ANGELES,364709,0.063260429
5271,CA- WILDOMAR,80,CA- SAN DIEGO,344811,0.036992432
5272,CA- WILLITS,62,CA- NAPA,17761,0.045264679
5274,CA- WOODLAND,77,CA- SACRAMENTO,78191,0.040703648
5277,CA- YREKA,343,OR- MEDFORD,22348,0.053149536
5278,CA- YUBA CITY,77,CA- SACRAMENTO,91482,0.058565728
5282,CA- IRVINE,23,CA- ORANGE CO.,161278,0.034546913
5285,CA- MORGAN HILL,82,CA- SAN JOSE,50210,0.04029823
5287,CA- PLEASANTON,65,CA- ALAMEDA CO.,134243,0.035930847
5288,CA- SAN RAMON,33,CA- CONTRA COSTA CO.,76317,0.024617275
5289,CA- SUN CITY,79,CA- SAN BERNARDINO,132651,0.064822488
6002,CO- ALAMOSA,102,CO- COLORADO SPRINGS,37371,0.04093873
6003,CO- ASPEN,103,CO- DENVER,14855,0.024671634
6004,CO- AURORA,103,CO- DENVER,476117,0.030440741
6005,CO- BOULDER,101,CO- BOULDER,197328,0.023544186
6006,CO- BRIGHTON,103,CO- DENVER,135371,0.028087869
6007,CO- BRUSH,106,CO- GREELEY,7930,0.046226585
6008,CO- BURLINGTON,103,CO- DENVER,7262,0.033885514
6009,CO- CANON CITY,102,CO- COLORADO SPRINGS,43544,0.057365038
6010,CO- CHEYENNE WELLS,102,CO- COLORADO SPRINGS,2391,0.034836294
6011,CO- COLORADO SPRINGS,102,CO- COLORADO SPRINGS,710712,0.034890897
6012,CO- CORTEZ,293,NM- ALBUQUERQUE,30130,0.043953784
6013,CO- CRAIG,103,CO- DENVER,13561,0.031548618
6015,CO- DELTA,105,CO- GRAND JUNCTION,31107,0.047062336
6016,CO- DENVER,103,CO- DENVER,1884776,0.033256588
6017,CO- DURANGO,293,NM- ALBUQUERQUE,67781,0.030234163
6018,CO- EADS,102,CO- COLORADO SPRINGS,1002,0.066397036
6020,CO- ESTES PARK,104,CO- FORT COLLINS,9881,0.057798127
6022,CO- FORT COLLINS,104,CO- FORT COLLINS,211167,0.026946708
6023,CO- FORT MORGAN,106,CO- GREELEY,20588,0.039814943
6025,CO- GLENWOOD SPRINGS,105,CO- GRAND JUNCTION,88993,0.019467193
6026,CO- GRAND JUNCTION,105,CO- GRAND JUNCTION,157933,0.037846144
6027,CO- GREELEY,106,CO- GREELEY,215187,0.033823147
6028,CO- GUNNISON,105,CO- GRAND JUNCTION,16255,0.015365651
6029,CO- HAXTUN,106,CO- GREELEY,1432,0.042327824
6030,CO- HOLYOKE,106,CO- GREELEY,3178,0.040446102
6031,CO- HUGO,103,CO- DENVER,6669,0.049232262
6032,CO- JULESBURG,106,CO- GREELEY,2067,0.058381602
6033,CO- KREMMLING,103,CO- DENVER,2501,0.026269685
6034,CO- LA JARA,102,CO- COLORADO SPRINGS,8142,0.046661319
6035,CO- LA JUNTA,102,CO- COLORADO SPRINGS,25662,0.061516858
6036,CO- LAMAR,102,CO- COLORADO SPRINGS,12950,0.055304126
6037,CO- LEADVILLE,103,CO- DENVER,7319,0.021478909
6038,CO- LONGMONT,101,CO- BOULDER,139120,0.033721676
6039,CO- LOVELAND,106,CO- GREELEY,103284,0.043950364
6040,CO- MEEKER,105,CO- GRAND JUNCTION,3852,0.030427741
6041,CO- MONTROSE,105,CO- GRAND JUNCTION,50790,0.035732461
6042,CO- PUEBLO,107,CO- PUEBLO,172559,0.054128255
6043,CO- RANGELY,423,UT- SALT LAKE CITY,2984,0.031713033
6045,CO- SALIDA,102,CO- COLORADO SPRINGS,22961,0.04503592
6046,CO- SPRINGFIELD,102,CO- COLORADO SPRINGS,3645,0.076499735
6047,CO- STEAMBOAT SPRINGS,103,CO- DENVER,24449,0.017228194
6048,CO- STERLING,106,CO- GREELEY,26184,0.049269049
6049,CO- THORNTON,103,CO- DENVER,137344,0.030698574
6050,CO- TRINIDAD,102,CO- COLORADO SPRINGS,13251,0.056014638
6051,CO-VAIL,103,CO- DENVER,18775,0.010953091
6052,CO- WALSENBURG,107,CO- PUEBLO,6063,0.079074194
6053,CO- WHEAT RIDGE,103,CO- DENVER,252339,0.044920592
6054,CO- WRAY,106,CO- GREELEY,5697,0.034221235
6055,CO- YUMA,106,CO- GREELEY,4627,0.06018985
7001,CT- BRIDGEPORT,109,CT- BRIDGEPORT,325441,0.050651748
7002,CT- BRISTOL,110,CT- HARTFORD,79670,0.0577107
7003,CT- DANBURY,111,CT- NEW HAVEN,197764,0.047202625
7004,CT- DERBY,111,CT- NEW HAVEN,102486,0.060756685
7006,CT- GREENWICH,109,CT- BRIDGEPORT,63015,0.043379978
7007,CT- HARTFORD,110,CT- HARTFORD,537378,0.057049162
7008,CT- MANCHESTER,110,CT- HARTFORD,97987,0.055244778
7009,CT- MERIDEN,111,CT- NEW HAVEN,105421,0.067284007
7010,CT- MIDDLETOWN,110,CT- HARTFORD,186467,0.059039648
7011,CT- MILFORD,111,CT- NEW HAVEN,53867,0.070585729
7012,CT- NEW BRITAIN,110,CT- HARTFORD,111479,0.059017779
7013,CT- NEW HAVEN,111,CT- NEW HAVEN,411766,0.058539838
7014,CT- NEW LONDON,111,CT- NEW HAVEN,157409,0.057444147
7015,CT- NEW MILFORD,111,CT- NEW HAVEN,50689,0.052232589
7017,CT- NORWALK,109,CT- BRIDGEPORT,165812,0.039960087
7018,CT- NORWICH,110,CT- HARTFORD,76347,0.060737682
7019,CT- PUTNAM,110,CT- HARTFORD,76344,0.057030698
7020,CT- ROCKVILLE,110,CT- HARTFORD,59968,0.05323369
7021,CT- SHARON,110,CT- HARTFORD,37997,0.069554612
7022,CT- SOUTHINGTON,111,CT- NEW HAVEN,43688,0.075765489
7023,CT- STAFFORD SPRINGS,110,CT- HARTFORD,74605,0.058405174
7024,CT- STAMFORD,109,CT- BRIDGEPORT,150360,0.039147549
7025,CT- TORRINGTON,110,CT- HARTFORD,60364,0.064376847
7026,CT- WATERBURY,111,CT- NEW HAVEN,275333,0.059161252
7027,CT- WILLIMANTIC,110,CT- HARTFORD,89509,0.044440243
7028,CT- WINSTED,110,CT- HARTFORD,17580,0.061213282
8001,DE- DOVER,112,DE- WILMINGTON,151095,0.064391224
8002,DE- LEWES,225,MD- SALISBURY,92863,0.103562006
8003,DE- MILFORD,225,MD- SALISBURY,85027,0.0702496
8004,DE- SEAFORD,225,MD- SALISBURY,49743,0.073907574
8005,DE- WILMINGTON,112,DE- WILMINGTON,550196,0.048984553
9001,DC- WASHINGTON,113,DC- WASHINGTON,959453,0.045216551
10001,FL- APALACHICOLA,133,FL- PANAMA CITY,6905,0.085366049
10002,FL- ARCADIA,137,FL- SARASOTA,36165,0.102936453
10003,FL- ATLANTIS,118,FL- FORT LAUDERDALE,237546,0.076194011
10005,FL- AVON PARK,130,FL- ORLANDO,78508,0.112354887
10006,FL- BARTOW,124,FL- LAKELAND,36478,0.078645586
10007,FL- BELLE GLADE,118,FL- FORT LAUDERDALE,27874,0.049946892
10008,FL- BLOUNTSTOWN,140,FL- TALLAHASSEE,13577,0.075984443
10009,FL- BOCA RATON,118,FL- FORT LAUDERDALE,222442,0.117474897
10011,FL- BOYNTON BEACH,118,FL- FORT LAUDERDALE,206891,0.13991728
10012,FL- BRADENTON,115,FL- BRADENTON,331987,0.092148919
10013,FL- BRANDON,141,FL- TAMPA,340003,0.049781924
10014,FL- BROOKSVILLE,122,FL- HUDSON,28845,0.119638689
10015,FL- BUNNELL,131,FL- ORMOND BEACH,95038,0.10355008
10016,FL- CAPE CORAL,119,FL- FORT MYERS,183056,0.087779142
10017,FL- CHIPLEY,133,FL- PANAMA CITY,17252,0.07677659
10018,FL- CLEARWATER,116,FL- CLEARWATER,176701,0.092133202
10019,FL- CLERMONT,130,FL- ORLANDO,118038,0.073948564
10020,FL- CLEWISTON,119,FL- FORT MYERS,20004,0.060687708
10021,FL- COCOA BEACH,130,FL- ORLANDO,44788,0.097595373
10022,FL- CORAL GABLES,127,FL- MIAMI,15713,0.044772343
10023,FL- CORAL SPRINGS,118,FL- FORT LAUDERDALE,159011,0.04253975
10024,FL- CRESTVIEW,134,FL- PENSACOLA,63170,0.053797654
10025,FL- CRYSTAL RIVER,129,FL- OCALA,81453,0.162078822
10026,FL- DADE CITY,141,FL- TAMPA,41640,0.101898115
10027,FL- DAYTONA BEACH,131,FL- ORMOND BEACH,172795,0.092654593
10028,FL- DE FUNIAK SPRINGS,134,FL- PENSACOLA,29819,0.074879599
10029,FL- DE LAND,130,FL- ORLANDO,106124,0.088981885
10030,FL- DELRAY BEACH,118,FL- FORT LAUDERDALE,80930,0.223380899
10031,FL- DESTIN,134,FL- PENSACOLA,39864,0.056551041
10032,FL- DUNEDIN,116,FL- CLEARWATER,38230,0.123505461
10033,FL- ENGLEWOOD,137,FL- SARASOTA,44867,0.174330309
10034,FL- EUSTIS,130,FL- ORLANDO,121015,0.129616046
10035,FL- FERNANDINA BEACH,123,FL- JACKSONVILLE,33695,0.08326304
10036,FL- FORT LAUDERDALE,118,FL- FORT LAUDERDALE,592740,0.064360985
10037,FL- FORT MYERS,119,FL- FORT MYERS,370764,0.108205631
10038,FL- FORT PIERCE,130,FL- ORLANDO,79254,0.085885604
10039,FL- FORT WALTON BEACH,134,FL- PENSACOLA,79570,0.066854622
10040,FL- GAINESVILLE,120,FL- GAINESVILLE,451818,0.059740594
10041,FL- GRACEVILLE,2,AL- DOTHAN,7654,0.078623444
10043,FL- GULF BREEZE,134,FL- PENSACOLA,71212,0.048751021
10045,FL- HIALEAH,127,FL- MIAMI,366948,0.110220356
10046,FL- HOLLYWOOD,127,FL- MIAMI,405518,0.064844295
10047,FL- HOMESTEAD,127,FL- MIAMI,74696,0.038004088
10048,FL- HUDSON,122,FL- HUDSON,46246,0.159780404
10049,FL- INVERNESS,129,FL- OCALA,67588,0.151598471
10050,FL- JACKSONVILLE,123,FL- JACKSONVILLE,1032429,0.054191601
10051,FL- JACKSONVL BEACH,123,FL- JACKSONVILLE,33604,0.05894402
10052,FL- JASPER,140,FL- TALLAHASSEE,12708,0.060052085
10053,FL- JAY,134,FL- PENSACOLA,4904,0.104811347
10054,FL- JUPITER,118,FL- FORT LAUDERDALE,97537,0.077318035
10055,FL- KEY WEST,127,FL- MIAMI,41322,0.044993432
10056,FL- KISSIMMEE,130,FL- ORLANDO,279827,0.059256683
10058,FL- LAKE CITY,120,FL- GAINESVILLE,69646,0.074979379
10059,FL- LAKE WALES,130,FL- ORLANDO,43217,0.103670434
10061,FL- LAKELAND,124,FL- LAKELAND,297178,0.082246158
10062,FL- LARGO,116,FL- CLEARWATER,166467,0.10496672
10063,FL- LEESBURG,130,FL- ORLANDO,140490,0.166759244
10064,FL- LEHIGH ACRES,119,FL- FORT MYERS,114914,0.050865425
10069,FL- MADISON,140,FL- TALLAHASSEE,11179,0.070627557
10070,FL- MARATHON,127,FL- MIAMI,15742,0.05179357
10071,FL- MARGATE,118,FL- FORT LAUDERDALE,54383,0.093688637
10072,FL- MARIANNA,2,AL- DOTHAN,38250,0.079262734
10073,FL- MELBOURNE,130,FL- ORLANDO,322121,0.089190587
10074,FL- MIAMI,127,FL- MIAMI,2077862,0.07280791
10075,FL- MIAMI BEACH,127,FL- MIAMI,135257,0.067090062
10076,FL- MILTON,134,FL- PENSACOLA,59777,0.06429066
10077,FL- NAPLES,119,FL- FORT MYERS,414978,0.105230531
10078,FL- NEW PORT RICHEY,122,FL- HUDSON,198479,0.115020998
10079,FL- NEW SMYRNA BEACH,131,FL- ORMOND BEACH,63969,0.108516406
10080,FL- NICEVILLE,134,FL- PENSACOLA,48555,0.061471072
10083,FL- OCALA,129,FL- OCALA,387243,0.148895132
10084,FL- OKEECHOBEE,130,FL- ORLANDO,43992,0.104243488
10085,FL- ORANGE PARK,123,FL- JACKSONVILLE,186447,0.056528005
10086,FL- ORLANDO,130,FL- ORLANDO,1429195,0.051634764
10087,FL- ORMOND BEACH,131,FL- ORMOND BEACH,72655,0.119712143
10088,FL- PAHOKEE,118,FL- FORT LAUDERDALE,8629,0.056161558
10089,FL- PALATKA,120,FL- GAINESVILLE,63484,0.102088391
10090,FL- PALM BEACH GARDENS,118,FL- FORT LAUDERDALE,119712,0.096312005
10091,FL- PANAMA CITY,133,FL- PANAMA CITY,195001,0.07003664
10092,FL- PEMBROKE PINES,127,FL- MIAMI,272011,0.058432423
10093,FL- PENSACOLA,134,FL- PENSACOLA,345916,0.062176912
10096,FL- PLANT CITY,124,FL- LAKELAND,77711,0.062281564
10097,FL- PLANTATION,118,FL- FORT LAUDERDALE,208977,0.064813316
10098,FL- POMPANO BEACH,118,FL- FORT LAUDERDALE,149739,0.070974654
10099,FL- PORT CHARLOTTE,119,FL- FORT MYERS,169000,0.136240017
10100,FL- PORT ST JOE,133,FL- PANAMA CITY,7943,0.079784791
10101,FL- PORT ST LUCIE,118,FL- FORT LAUDERDALE,197731,0.085591585
10102,FL- PUNTA GORDA,119,FL- FORT MYERS,43805,0.16061419
10104,FL- ROCKLEDGE,130,FL- ORLANDO,126723,0.078885619
10105,FL- SAFETY HARBOR,116,FL- CLEARWATER,107832,0.102516295
10106,FL- SANFORD,130,FL- ORLANDO,204404,0.071991172
10107,FL- SARASOTA,137,FL- SARASOTA,265185,0.107039074
10108,FL- SEBASTIAN,130,FL- ORLANDO,44374,0.12624441
10109,FL- SEBRING,130,FL- ORLANDO,54974,0.167017587
10111,FL- SOUTH MIAMI,127,FL- MIAMI,32153,0.056699143
10112,FL- SPRING HILL,122,FL- HUDSON,158079,0.136689996
10113,FL- ST AUGUSTINE,123,FL- JACKSONVILLE,148864,0.067551962
10114,FL- ST CLOUD,130,FL- ORLANDO,73640,0.070878377
10115,FL- ST PETERSBURG,139,FL- ST PETERSBURG,426785,0.082671075
10117,FL- STUART,118,FL- FORT LAUDERDALE,155533,0.101134254
10118,FL- SUN CITY CENTER,141,FL- TAMPA,81558,0.130699979
10119,FL- TALLAHASSEE,140,FL- TALLAHASSEE,418437,0.048572204
10120,FL- TAMARAC,118,FL- FORT LAUDERDALE,48037,0.135614304
10121,FL- TAMPA,141,FL- TAMPA,1005084,0.051629913
10122,FL- TARPON SPRINGS,116,FL- CLEARWATER,33827,0.114542257
10123,FL- TAVERNIER,127,FL- MIAMI,19646,0.070623502
10124,FL- TITUSVILLE,130,FL- ORLANDO,66440,0.103805723
10125,FL- VENICE,137,FL- SARASOTA,89298,0.153929181
10126,FL- VERO BEACH,130,FL- ORLANDO,127876,0.109715569
10128,FL- WEST PALM BEACH,118,FL- FORT LAUDERDALE,431431,0.066784417
10131,FL- WINTER HAVEN,130,FL- ORLANDO,238870,0.089783475
10132,FL- WINTER PARK,130,FL- ORLANDO,122920,0.05490689
10133,FL- ZEPHYRHILLS,141,FL- TAMPA,48527,0.187813211
10135,FL- OCOEE,130,FL- ORLANDO,111156,0.04644141
11001,GA- ADEL,140,FL- TALLAHASSEE,16191,0.060289905
11002,GA- ALBANY,142,GA- ALBANY,167833,0.056214675
11003,GA- ALMA,123,FL- JACKSONVILLE,20642,0.054399018
11004,GA- AMERICUS,142,GA- ALBANY,36467,0.05580837
11005,GA- ARLINGTON,142,GA- ALBANY,4020,0.06212017
11006,GA- ATHENS,144,GA- ATLANTA,264758,0.044244353
11007,GA- ATLANTA,144,GA- ATLANTA,1704957,0.03480076
11008,GA- AUGUSTA,145,GA- AUGUSTA,459740,0.04532948
11009,GA- AUSTELL,144,GA- ATLANTA,203993,0.035408986
11010,GA- BAINBRIDGE,140,FL- TALLAHASSEE,26670,0.054114068
11011,GA- BAXLEY,149,GA- SAVANNAH,16462,0.061286733
11013,GA- BLAIRSVILLE,144,GA- ATLANTA,20299,0.104354131
11014,GA- BLAKELY,2,AL- DOTHAN,8591,0.069278068
11015,GA- BLUE RIDGE,144,GA- ATLANTA,24797,0.092298088
11017,GA- BREMEN,148,GA- ROME,27416,0.064289597
11018,GA- BRUNSWICK,123,FL- JACKSONVILLE,119690,0.057555327
11020,GA- CAIRO,140,FL- TALLAHASSEE,22914,0.06139198
11021,GA- CALHOUN,148,GA- ROME,49121,0.052309137
11023,GA- CANTON,144,GA- ATLANTA,112764,0.042562188
11024,GA- CARROLLTON,144,GA- ATLANTA,100216,0.048096163
11025,GA- CARTERSVILLE,144,GA- ATLANTA,76250,0.056787421
11028,GA- CLAXTON,149,GA- SAVANNAH,11213,0.060393924
11029,GA- CLAYTON,144,GA- ATLANTA,16427,0.082888942
11030,GA- COCHRAN,147,GA- MACON,13444,0.071353054
11031,GA- COLQUITT,140,FL- TALLAHASSEE,6138,0.07345568
11032,GA- COLUMBUS,146,GA- COLUMBUS,272825,0.055298526
11033,GA- COMMERCE,144,GA- ATLANTA,19592,0.065739618
11034,GA- CONYERS,144,GA- ATLANTA,87878,0.048215191
11035,GA- CORDELE,147,GA- MACON,24190,0.067462323
11036,GA- COVINGTON,144,GA- ATLANTA,110126,0.046435443
11038,GA- CUTHBERT,146,GA- COLUMBUS,8468,0.086370065
11039,GA- DAHLONEGA,144,GA- ATLANTA,30543,0.060546969
11040,GA- DALLAS,144,GA- ATLANTA,87152,0.040492059
11041,GA- DALTON,144,GA- ATLANTA,149287,0.054593295
11043,GA- DECATUR,144,GA- ATLANTA,173519,0.032205012
11044,GA- DEMOREST,144,GA- ATLANTA,40648,0.070793485
11045,GA- DONALSONVILLE,2,AL- DOTHAN,9977,0.084823795
11046,GA- DOUGLAS,123,FL- JACKSONVILLE,46493,0.058040286
11047,GA- DOUGLASVILLE,144,GA- ATLANTA,116754,0.045475651
11048,GA- DUBLIN,147,GA- MACON,64927,0.07256058
11049,GA- EAST POINT,144,GA- ATLANTA,141339,0.034770871
11050,GA- EASTMAN,147,GA- MACON,18606,0.076528591
11051,GA- EATONTON,144,GA- ATLANTA,20334,0.074706831
11052,GA- ELBERTON,144,GA- ATLANTA,16817,0.07334506
11053,GA- ELLIJAY,144,GA- ATLANTA,28438,0.073848933
11054,GA- FITZGERALD,147,GA- MACON,23246,0.056734159
11055,GA- FOLKSTON,123,FL- JACKSONVILLE,10787,0.055964256
11056,GA- FORSYTH,147,GA- MACON,19851,0.056093233
11057,GA- FORT OGLETHORPE,373,TN- CHATTANOOGA,79059,0.074229607
11058,GA- FORT VALLEY,147,GA- MACON,17994,0.069402324
11059,GA- GAINESVILLE,144,GA- ATLANTA,273256,0.051433859
11060,GA- GLENWOOD,147,GA- MACON,2765,0.088041322
11061,GA- GREENSBORO,144,GA- ATLANTA,16397,0.076273397
11062,GA- GRIFFIN,144,GA- ATLANTA,82783,0.058217924
11063,GA- HAHIRA,140,FL- TALLAHASSEE,12469,0.047118718
11064,GA- HARTWELL,144,GA- ATLANTA,16244,0.07555655
11065,GA- HAWKINSVILLE,147,GA- MACON,20423,0.076331153
11066,GA- HAZLEHURST,149,GA- SAVANNAH,17644,0.066089716
11067,GA- HIAWASSEE,144,GA- ATLANTA,11714,0.114323395
11068,GA- HINESVILLE,149,GA- SAVANNAH,55587,0.02507776
11069,GA- HOMERVILLE,123,FL- JACKSONVILLE,6193,0.067362398
11070,GA- JACKSON,144,GA- ATLANTA,27177,0.064082736
11071,GA- JASPER,144,GA- ATLANTA,29397,0.068190447
11072,GA- JESUP,149,GA- SAVANNAH,30959,0.060816469
11073,GA- LA GRANGE,144,GA- ATLANTA,79697,0.055120075
11074,GA- LAKELAND,140,FL- TALLAHASSEE,6224,0.055495107
11075,GA- LAWRENCEVILLE,144,GA- ATLANTA,626035,0.031520819
11077,GA- LOUISVILLE,145,GA- AUGUSTA,8235,0.058334042
11078,GA- MACON,147,GA- MACON,251572,0.067377445
11080,GA- MARIETTA,144,GA- ATLANTA,585750,0.035481678
11081,GA- MCRAE,147,GA- MACON,13795,0.064699896
11082,GA- METTER,149,GA- SAVANNAH,20915,0.062695008
11083,GA- MILLEDGEVILLE,147,GA- MACON,44713,0.055022504
11084,GA- MILLEN,145,GA- AUGUSTA,8538,0.056290671
11085,GA- MONROE,144,GA- ATLANTA,51961,0.057436331
11086,GA- MONTEZUMA,147,GA- MACON,12020,0.060369875
11088,GA- MOULTRIE,140,FL- TALLAHASSEE,43976,0.055761685
11089,GA- NASHVILLE,140,FL- TALLAHASSEE,12280,0.089703901
11090,GA- NEWNAN,144,GA- ATLANTA,159233,0.043717873
11091,GA- OCILLA,147,GA- MACON,6674,0.06045106
11092,GA- PERRY,147,GA- MACON,21213,0.069888793
11093,GA- QUITMAN,140,FL- TALLAHASSEE,8539,0.099038324
11094,GA- REIDSVILLE,149,GA- SAVANNAH,10404,0.038658171
11095,GA- RICHLAND,146,GA- COLUMBUS,4463,0.105490107
11096,GA- RIVERDALE,144,GA- ATLANTA,228083,0.036148837
11098,GA- ROME,148,GA- ROME,194829,0.066782281
11099,GA- ROSWELL,144,GA- ATLANTA,333097,0.034084483
11100,GA- ROYSTON,144,GA- ATLANTA,31918,0.075555584
11101,GA- SANDERSVILLE,145,GA- AUGUSTA,28683,0.077757393
11102,GA- SAVANNAH,149,GA- SAVANNAH,425527,0.04508516
11103,GA- SMYRNA,144,GA- ATLANTA,83358,0.028448602
11104,GA- SNELLVILLE,144,GA- ATLANTA,98082,0.043326826
11105,GA- SPARTA,147,GA- MACON,8760,0.089712836
11107,GA- ST MARYS,123,FL- JACKSONVILLE,43268,0.036410274
11108,GA- STATESBORO,149,GA- SAVANNAH,70745,0.041897273
11109,GA- STOCKBRIDGE,144,GA- ATLANTA,234164,0.039494558
11111,GA- SWAINSBORO,145,GA- AUGUSTA,15323,0.066378102
11112,GA- SYLVANIA,149,GA- SAVANNAH,13521,0.065545859
11114,GA- THOMASTON,147,GA- MACON,42598,0.060074769
11115,GA- THOMASVILLE,140,FL- TALLAHASSEE,59769,0.058372728
11116,GA- THOMSON,145,GA- AUGUSTA,16733,0.066696567
11117,GA- TIFTON,140,FL- TALLAHASSEE,57547,0.056547505
11118,GA- TOCCOA,144,GA- ATLANTA,29267,0.078412977
11119,GA- VALDOSTA,140,FL- TALLAHASSEE,118372,0.047503289
11120,GA- VIDALIA,149,GA- SAVANNAH,36867,0.069563615
11121,GA- VIENNA,147,GA- MACON,9336,0.071423589
11122,GA- VILLA RICA,144,GA- ATLANTA,36823,0.049530024
11124,GA- WARNER ROBINS,147,GA- MACON,123037,0.056263138
11125,GA- WASHINGTON,145,GA- AUGUSTA,12201,0.083594489
11126,GA- WAYCROSS,123,FL- JACKSONVILLE,56574,0.067860976
11127,GA- WAYNESBORO,145,GA- AUGUSTA,19868,0.052772117
11128,GA- WINDER,144,GA- ATLANTA,73289,0.047139593
12001,HI- HILO,150,HI- HONOLULU,138900,0.057715863
12003,HI- HONOLULU,150,HI- HONOLULU,882369,0.056824322
12005,HI- KAILUA,150,HI- HONOLULU,62433,0.049542949
12007,HI- KEALAKEKUA,150,HI- HONOLULU,52562,0.043627931
12008,HI- KOHALA,150,HI- HONOLULU,4863,0.04954819
12010,HI- LIHUE,150,HI- HONOLULU,52157,0.045984426
12012,HI- WAHIAWA,150,HI- HONOLULU,55441,0.036513589
12013,HI- WAILUKU,150,HI- HONOLULU,153945,0.044549917
12014,HI- WAIMEA,150,HI- HONOLULU,18936,0.052891557
13003,ID- BLACKFOOT,152,ID- IDAHO FALLS,27996,0.045078584
13004,ID- BOISE,151,ID- BOISE,465871,0.035826658
13005,ID- BONNERS FERRY,440,WA- SPOKANE,9921,0.040731428
13006,ID- BURLEY,423,UT- SALT LAKE CITY,31698,0.03769163
13007,ID- CALDWELL,151,ID- BOISE,98092,0.038082793
13009,ID- COEUR D'ALENE,440,WA- SPOKANE,151454,0.045785972
13010,ID- COTTONWOOD,440,WA- SPOKANE,3007,0.028976264
13012,ID- DRIGGS,152,ID- IDAHO FALLS,11408,0.016808849
13015,ID- GRANGEVILLE,440,WA- SPOKANE,6581,0.04539081
13017,ID- IDAHO FALLS,152,ID- IDAHO FALLS,154119,0.03724202
13019,ID- KELLOGG,440,WA- SPOKANE,9024,0.061354152
13020,ID- LEWISTON,440,WA- SPOKANE,55357,0.063494259
13021,ID- MALAD CITY,423,UT- SALT LAKE CITY,4199,0.049152951
13022,ID- MCCALL,151,ID- BOISE,9262,0.040047919
13023,ID- MONTPELIER,423,UT- SALT LAKE CITY,6944,0.045897648
13024,ID- MOSCOW,440,WA- SPOKANE,37444,0.025411917
13025,ID- MOUNTAIN HOME,151,ID- BOISE,27902,0.043397485
13026,ID- NAMPA,151,ID- BOISE,119868,0.041013452
13027,ID- OROFINO,440,WA- SPOKANE,6645,0.063799623
